fecha,Adelantos,Documentos,Hipotecarios,Prendarios,Personales,Tarjetas,Otros,TOTAL
2020-03-17,224,6639,374,478,5,148,1289,9157
2020-03-16,224,6672,375,479,5,144,1289,9188
2020-03-13,227,6715,375,479,5,144,1292,9237
2020-03-12,227,6738,376,480,5,141,1293,9260
2020-03-11,227,6883,376,481,5,140,1294,9406
2020-03-10,228,6910,376,485,5,142,1290,9436
2020-03-09,228,6931,376,480,5,145,1293,9458
2020-03-06,228,6946,377,481,5,175,1293,9505
2020-03-05,228,6954,377,481,5,175,1293,9513
2020-03-04,230,6953,377,477,5,148,1294,9484
2020-03-03,230,6960,377,478,5,179,1294,9523
2020-03-02,230,6993,377,469,5,179,1284,9537
2020-02-28,230,6983,378,471,5,167,1266,9500
2020-02-27,221,7015,378,472,5,196,1297,9584
2020-02-26,221,7041,378,473,5,190,1295,9603
2020-02-21,221,7084,378,474,5,191,1298,9651
2020-02-20,222,7095,378,474,5,186,1295,9655
2020-02-19,220,7149,379,474,5,183,1288,9698
2020-02-18,221,7158,379,473,5,175,1292,9703
2020-02-17,221,7157,379,481,5,166,1304,9713
2020-02-14,222,7160,380,482,5,164,1307,9720
2020-02-13,222,7192,378,482,5,160,1308,9747
2020-02-12,222,7162,378,474,5,155,1309,9705
2020-02-11,222,7181,378,479,5,155,1309,9729
2020-02-10,224,7218,378,480,5,155,1313,9773
2020-02-07,226,7225,378,481,5,190,1314,9819
2020-02-06,227,7249,378,482,5,191,1351,9883
2020-02-05,224,7246,378,483,5,159,1351,9846
2020-02-04,227,7243,379,483,5,186,1351,9874
2020-02-03,229,7234,379,486,5,190,1352,9875
2020-01-31,228,7255,379,488,5,193,1311,9859
2020-01-30,228,7279,380,489,5,223,1318,9922
2020-01-29,228,7279,380,488,5,226,1314,9920
2020-01-28,229,7302,380,488,5,224,1316,9944
2020-01-27,229,7297,381,489,5,215,1317,9933
2020-01-24,229,7292,381,489,5,218,1318,9932
2020-01-23,229,7326,380,489,5,213,1317,9959
2020-01-22,229,7334,380,489,5,211,1316,9964
2020-01-21,233,7340,381,489,5,204,1322,9974
2020-01-20,233,7400,381,489,5,198,1319,10025
2020-01-17,235,7413,381,494,5,198,1321,10047
2020-01-16,235,7428,382,494,5,194,1324,10062
2020-01-15,235,7414,382,494,5,186,1322,10038
2020-01-14,235,7386,382,492,5,175,1317,9992
2020-01-13,236,7400,382,486,5,173,1312,9994
2020-01-10,236,7423,383,489,5,172,1315,10023
2020-01-09,236,7425,383,489,5,168,1313,10019
2020-01-08,238,7452,375,489,5,152,1316,10027
2020-01-07,239,7493,376,489,5,160,1317,10079
2020-01-06,245,7542,378,484,5,198,1310,10162
2020-01-03,245,7566,378,484,5,255,1309,10242
2020-01-02,246,7618,379,484,5,267,1297,10296
2019-12-30,246,7627,379,485,5,267,1305,10314
2019-12-27,248,7695,380,490,5,316,1311,10445
2019-12-26,249,7720,382,491,5,299,1318,10464
2019-12-23,252,7787,382,490,5,272,1320,10508
2019-12-20,253,7825,382,491,5,266,1327,10549
2019-12-19,253,7878,382,492,5,256,1323,10589
2019-12-18,253,7823,383,492,5,250,1333,10539
2019-12-17,254,7875,384,492,5,236,1336,10582
2019-12-16,254,7875,385,495,5,222,1336,10572
2019-12-13,255,7935,386,495,5,221,1349,10646
2019-12-12,257,7971,394,496,5,207,1351,10681
2019-12-11,257,8000,384,488,5,201,1352,10687
2019-12-10,259,8091,385,479,5,200,1355,10774
2019-12-09,261,8113,385,479,5,209,1356,10808
2019-12-06,263,8164,386,480,5,261,1343,10902
2019-12-05,265,8193,386,480,5,237,1351,10917
2019-12-04,265,8221,386,480,5,233,1351,10941
2019-12-03,265,8234,386,480,5,251,1350,10971
2019-12-02,266,8247,386,491,5,248,1350,10993
2019-11-29,266,8276,387,499,5,252,1355,11040
2019-11-28,266,8325,387,499,5,280,1363,11125
2019-11-27,266,8371,388,498,5,281,1360,11169
2019-11-26,268,8443,388,499,5,265,1364,11232
2019-11-25,271,8469,391,499,5,248,1374,11257
2019-11-22,266,8496,391,496,5,252,1383,11289
2019-11-21,269,8559,392,497,5,245,1383,11350
2019-11-20,278,8588,392,499,5,240,1385,11387
2019-11-19,279,8615,391,499,5,217,1382,11388
2019-11-15,279,8617,391,499,5,212,1386,11389
2019-11-14,279,8631,391,499,5,206,1396,11407
2019-11-13,280,8638,391,499,5,200,1393,11406
2019-11-12,281,8661,389,496,5,200,1396,11428
2019-11-11,279,8708,389,481,5,215,1402,11479
2019-11-08,281,8733,389,482,5,270,1403,11563
2019-11-07,281,8765,390,482,5,268,1411,11602
2019-11-05,284,8813,390,482,5,278,1412,11664
2019-11-04,284,8850,390,478,5,281,1415,11703
2019-11-01,285,8907,390,478,5,330,1412,11807
2019-10-31,284,8933,390,481,5,301,1446,11840
2019-10-30,285,8992,389,479,5,329,1422,11901
2019-10-29,282,9066,386,480,5,321,1415,11955
2019-10-28,286,9135,386,479,5,306,1402,11999
2019-10-25,286,9162,387,477,5,317,1403,12037
2019-10-24,290,9279,387,481,5,311,1403,12156
2019-10-23,293,9404,387,483,5,309,1418,12299
2019-10-22,295,9481,387,485,5,301,1427,12381
2019-10-21,299,9567,387,487,5,286,1428,12459
2019-10-18,300,9615,387,487,5,284,1433,12511
2019-10-17,300,9693,387,487,5,275,1432,12579
2019-10-16,301,9737,388,488,5,264,1439,12622
2019-10-15,302,9788,388,490,5,309,1436,12718
2019-10-11,302,9894,388,490,5,228,1446,12753
2019-10-10,302,10012,389,490,5,221,1450,12869
2019-10-09,301,10049,389,490,5,213,1446,12893
2019-10-08,302,10125,389,493,5,213,1445,12972
2019-10-07,303,10222,384,487,5,220,1448,13069
2019-10-04,305,10310,384,487,5,263,1447,13201
2019-10-03,306,10354,384,487,5,261,1444,13241
2019-10-02,305,10406,385,480,5,265,1438,13284
2019-10-01,306,10466,385,482,5,268,1449,13361
2019-09-30,307,10488,385,500,5,263,1459,13407
2019-09-27,316,10680,384,502,5,283,1449,13619
2019-09-26,314,10766,384,504,5,274,1452,13699
2019-09-25,314,10814,385,505,5,281,1451,13755
2019-09-24,314,10875,380,506,5,271,1452,13803
2019-09-23,318,10916,380,506,5,260,1457,13842
2019-09-20,321,10980,381,507,5,255,1459,13908
2019-09-19,321,11043,381,508,5,249,1465,13972
2019-09-18,320,11079,381,508,5,251,1465,14009
2019-09-17,321,11196,381,509,5,241,1465,14118
2019-09-16,323,11266,376,511,5,222,1465,14168
2019-09-13,329,11366,377,512,5,220,1477,14286
2019-09-12,334,11437,377,512,5,214,1482,14361
2019-09-11,335,11550,376,512,5,210,1483,14471
2019-09-10,337,11626,376,498,5,214,1489,14545
2019-09-09,337,11736,377,490,5,214,1501,14660
2019-09-06,339,11834,377,489,5,246,1516,14806
2019-09-05,343,12023,377,489,5,235,1523,14995
2019-09-04,347,12082,377,489,5,234,1525,15059
2019-09-03,348,12145,377,490,5,251,1559,15175
2019-09-02,344,12352,377,483,5,262,1579,15402
2019-08-30,341,12344,377,482,5,268,1585,15402
2019-08-29,352,12444,375,469,5,289,1597,15531
2019-08-28,351,12510,380,469,5,301,1610,15626
2019-08-27,355,12545,377,482,5,299,1613,15676
2019-08-26,357,12586,377,423,5,290,1616,15654
2019-08-23,358,12638,378,423,5,297,1617,15716
2019-08-22,359,12692,373,425,5,291,1610,15755
2019-08-21,359,12748,373,425,5,298,1612,15820
2019-08-20,365,12827,370,423,5,278,1609,15877
2019-08-16,379,12980,371,422,5,278,1587,16022
2019-08-15,377,13029,371,421,5,277,1589,16069
2019-08-14,377,12999,371,412,5,276,1591,16031
2019-08-13,374,12992,371,423,5,288,1597,16050
2019-08-12,375,13035,372,423,5,292,1599,16101
2019-08-09,365,13078,372,479,5,350,1598,16247
2019-08-08,370,13109,371,480,5,353,1599,16287
2019-08-07,370,13074,371,477,5,356,1588,16241
2019-08-06,381,13092,371,479,5,344,1587,16259
2019-08-05,381,13089,371,478,5,365,1581,16270
2019-08-02,381,13020,371,484,5,412,1582,16255
2019-08-01,382,13078,370,487,5,403,1586,16311
2019-07-31,385,13029,371,488,5,394,1586,16258
2019-07-30,387,13032,370,489,5,399,1581,16263
2019-07-29,387,13024,370,486,5,381,1558,16211
2019-07-26,388,13029,366,488,5,387,1558,16221
2019-07-25,389,13012,367,487,5,376,1552,16188
2019-07-24,386,12994,367,491,5,376,1555,16174
2019-07-23,382,12979,367,493,5,365,1560,16151
2019-07-22,383,12997,367,497,5,342,1566,16157
2019-07-19,385,12984,366,498,5,337,1560,16135
2019-07-18,383,12975,365,498,5,326,1552,16104
2019-07-17,383,12952,365,497,5,315,1542,16059
2019-07-16,394,12908,368,494,5,303,1543,16015
2019-07-15,396,12888,366,500,5,284,1542,15981
2019-07-12,402,12887,365,501,5,272,1547,15979
2019-07-11,402,12890,365,499,5,288,1537,15986
2019-07-10,405,12861,364,502,5,283,1537,15957
2019-07-05,407,12827,364,506,5,300,1545,15954
2019-07-04,409,12794,364,510,5,299,1540,15921
2019-07-03,409,12755,366,506,5,293,1554,15888
2019-07-02,410,12730,364,503,5,298,1510,15820
2019-07-01,409,12672,364,506,5,296,1520,15772
2019-06-28,409,12667,361,489,5,313,1517,15761
2019-06-27,405,12668,361,496,5,314,1524,15773
2019-06-26,406,12658,362,500,5,324,1525,15780
2019-06-25,406,12515,362,503,5,313,1550,15654
2019-06-24,407,12495,363,515,5,292,1547,15624
2019-06-21,407,12441,364,513,5,286,1554,15570
2019-06-19,406,12496,364,509,5,277,1546,15603
2019-06-18,406,12473,365,506,5,260,1540,15555
2019-06-14,406,12498,364,505,5,249,1542,15569
2019-06-13,406,12522,364,510,5,257,1547,15611
2019-06-12,402,12513,365,509,5,255,1548,15597
2019-06-11,404,12542,365,498,5,269,1547,15630
2019-06-10,403,12489,366,494,5,263,1550,15570
2019-06-07,404,12495,366,495,5,283,1551,15599
2019-06-06,407,12521,366,490,5,281,1569,15639
2019-06-05,405,12525,366,494,5,278,1570,15643
2019-06-04,405,12545,366,494,5,285,1572,15672
2019-06-03,405,12559,364,492,5,285,1572,15682
2019-05-31,405,12549,364,486,5,298,1572,15679
2019-05-30,403,12587,365,490,5,311,1580,15741
2019-05-29,396,12618,362,492,5,312,1570,15755
2019-05-28,396,12678,362,490,5,303,1565,15799
2019-05-27,396,12696,362,484,5,286,1571,15800
2019-05-24,374,12712,362,483,5,293,1572,15801
2019-05-23,374,12812,363,481,5,286,1573,15894
2019-05-22,373,12780,363,484,5,289,1529,15823
2019-05-21,373,12779,363,483,5,278,1527,15808
2019-05-20,373,12802,363,480,5,258,1529,15810
2019-05-17,375,12813,363,482,5,255,1529,15822
2019-05-16,374,12840,363,483,5,263,1530,15858
2019-05-15,374,12857,363,481,5,262,1568,15910
2019-05-14,373,12855,364,481,5,283,1579,15940
2019-05-13,373,12861,364,484,5,280,1581,15948
2019-05-10,375,12864,364,484,5,306,1584,15982
2019-05-09,374,12837,363,480,5,304,1597,15960
2019-05-08,375,12869,363,477,5,314,1588,15991
2019-05-07,376,12883,363,474,5,324,1544,15969
2019-05-06,376,12887,363,477,5,321,1556,15985
2019-05-03,370,12890,362,480,5,386,1556,16049
2019-05-02,370,12867,359,448,5,339,1559,15947
2019-04-30,370,12839,362,447,5,348,1528,15899
2019-04-29,368,12816,367,441,5,341,1570,15908
2019-04-26,367,12825,368,439,5,349,1573,15926
2019-04-25,366,12809,368,434,5,340,1573,15895
2019-04-24,364,12786,367,449,5,343,1573,15887
2019-04-23,365,12817,364,457,5,333,1579,15920
2019-04-22,366,12814,361,453,5,305,1576,15880
2019-04-17,364,12817,361,461,5,289,1577,15874
2019-04-16,368,12814,361,457,5,279,1578,15862
2019-04-15,368,12800,361,461,5,261,1579,15835
2019-04-12,369,12798,362,454,5,253,1582,15823
2019-04-11,369,12770,362,435,5,263,1582,15786
2019-04-10,369,12773,362,425,5,273,1561,15768
2019-04-09,371,12731,362,421,5,289,1566,15745
2019-04-08,367,12715,363,420,5,290,1573,15733
2019-04-05,371,12703,363,421,5,301,1571,15735
2019-04-04,373,12754,365,424,5,292,1570,15783
2019-04-03,373,12758,365,428,5,304,1572,15805
2019-04-01,373,12763,363,427,5,303,1572,15806
2019-03-29,373,12751,363,443,5,319,1537,15791
2019-03-28,371,12763,363,423,5,326,1575,15826
2019-03-27,372,12753,360,420,5,335,1576,15821
2019-03-26,363,12750,363,431,5,325,1586,15823
2019-03-25,363,12788,364,422,5,311,1590,15843
2019-03-22,362,12786,364,418,7,315,1582,15834
2019-03-21,362,12785,366,426,7,306,1581,15833
2019-03-20,360,12771,365,423,7,311,1581,15818
2019-03-19,359,12766,365,428,7,305,1577,15807
2019-03-18,361,12763,365,446,7,290,1580,15812
2019-03-15,361,12807,366,444,7,287,1584,15856
2019-03-14,362,12751,366,437,7,305,1585,15813
2019-03-13,363,12669,366,432,7,315,1579,15731
2019-03-12,363,12674,366,434,7,327,1566,15737
2019-03-11,368,12673,368,432,7,333,1573,15754
2019-03-08,364,12663,368,429,7,359,1577,15767
2019-03-07,364,12642,369,429,7,371,1579,15761
2019-03-06,364,12623,369,435,7,363,1567,15728
2019-03-01,362,12639,369,443,7,377,1568,15765
2019-02-28,362,12634,368,433,7,357,1517,15678
2019-02-27,362,12616,369,446,7,397,1569,15766
2019-02-26,362,12633,368,444,7,390,1573,15777
2019-02-25,365,12621,368,422,7,380,1578,15741
2019-02-22,365,12624,368,421,7,377,1584,15746
2019-02-21,364,12625,368,418,7,366,1664,15812
2019-02-20,364,12608,368,414,7,373,1680,15814
2019-02-19,364,12597,368,419,7,365,1683,15803
2019-02-18,399,12538,368,423,7,340,1688,15763
2019-02-15,399,12532,368,426,7,335,1681,15748
2019-02-14,401,12559,368,426,7,342,1679,15782
2019-02-13,401,12521,368,428,7,339,1718,15782
2019-02-12,397,12508,369,430,7,361,1725,15797
2019-02-11,398,12485,369,416,7,369,1725,15769
2019-02-08,399,12509,368,423,7,397,1650,15753
2019-02-07,398,12474,368,421,7,391,1641,15700
2019-02-06,400,12470,368,425,7,401,1643,15714
2019-02-05,399,12417,368,427,7,412,1643,15673
2019-02-04,399,12413,367,426,7,396,1643,15651
2019-02-01,399,12436,367,427,7,434,1651,15721
2019-01-31,399,12446,367,424,7,420,1617,15680
2019-01-30,400,12441,367,421,7,432,1642,15710
2019-01-29,400,12456,366,424,7,415,1645,15713
2019-01-28,400,12459,366,431,7,404,1644,15711
2019-01-25,398,12488,366,430,7,405,1648,15742
2019-01-24,399,12471,366,426,7,391,1651,15711
2019-01-23,399,12469,360,425,7,392,1657,15709
2019-01-22,398,12438,361,425,7,380,1659,15668
2019-01-21,398,12428,360,424,7,360,1663,15640
2019-01-18,401,12436,359,427,7,350,1660,15640
2019-01-17,399,12433,359,427,7,336,1669,15630
2019-01-16,400,12433,359,430,7,330,1667,15626
2019-01-15,403,12405,359,431,7,306,1666,15577
2019-01-14,404,12372,360,432,7,281,1668,15524
2019-01-11,403,12349,360,432,7,275,1673,15499
2019-01-10,403,12305,360,430,7,285,1672,15462
2019-01-09,402,12308,359,429,7,294,1663,15462
2019-01-08,403,12327,360,434,7,301,1624,15456
2019-01-07,402,12288,360,434,7,290,1624,15405
2019-01-04,403,12297,360,434,7,286,1628,15415
2019-01-03,403,12277,359,429,7,271,1638,15384
2019-01-02,401,12262,359,429,7,250,1629,15337
2018-12-28,401,12283,357,426,7,265,1571,15310
2018-12-27,400,12334,358,424,7,260,1640,15423
2018-12-26,400,12412,356,424,7,234,1633,15466
2018-12-21,400,12434,354,425,7,240,1647,15507
2018-12-20,400,12423,356,425,7,236,1646,15493
2018-12-19,399,12451,356,422,7,242,1650,15527
2018-12-18,399,12484,354,423,7,236,1650,15553
2018-12-17,399,12583,354,417,7,222,1650,15632
2018-12-14,399,12606,355,418,7,222,1606,15613
2018-12-13,399,12482,355,421,7,223,1624,15511
2018-12-12,400,12464,354,410,7,230,1603,15468
2018-12-11,401,12447,352,405,7,244,1613,15469
2018-12-10,401,12437,352,405,7,244,1615,15461
2018-12-07,400,12453,353,407,7,249,1616,15485
2018-12-06,402,12481,352,404,7,251,1624,15521
2018-12-05,402,12526,352,403,7,256,1627,15573
2018-12-04,401,12522,353,410,7,257,1629,15579
2018-12-03,401,12508,353,411,7,264,1632,15576
2018-11-29,401,12498,353,418,7,273,1604,15554
2018-11-28,398,12529,353,395,7,292,1610,15584
2018-11-27,398,12492,347,395,7,279,1599,15517
2018-11-26,398,12463,347,400,7,266,1597,15478
2018-11-23,398,12516,346,410,7,271,1599,15547
2018-11-22,399,12510,346,414,7,261,1605,15542
2018-11-21,399,12504,346,415,7,270,1600,15541
2018-11-20,398,12500,346,415,7,255,1626,15547
2018-11-16,399,12505,346,428,7,249,1640,15574
2018-11-15,401,12460,343,416,7,255,1644,15526
2018-11-14,403,12429,343,416,7,265,1629,15492
2018-11-13,404,12419,344,422,7,276,1627,15499
2018-11-12,403,12391,344,427,7,285,1626,15483
2018-11-09,403,12415,342,427,7,298,1622,15514
2018-11-08,402,12423,342,426,7,299,1621,15520
2018-11-07,404,12404,342,424,7,305,1610,15496
2018-11-05,404,12439,341,426,7,307,1611,15535
2018-11-02,407,12427,342,426,7,331,1614,15554
2018-11-01,406,12433,342,424,7,325,1615,15552
2018-10-31,403,12490,341,403,7,332,1578,15554
2018-10-30,403,12541,341,402,7,330,1618,15642
2018-10-29,406,12628,341,432,7,311,1612,15737
2018-10-26,407,12608,341,444,7,328,1614,15749
2018-10-25,406,12604,341,443,7,321,1603,15725
2018-10-24,389,12595,341,443,7,326,1599,15700
2018-10-23,393,12649,340,441,7,315,1613,15758
2018-10-22,433,12638,340,443,7,301,1626,15788
2018-10-19,424,12718,340,477,7,296,1617,15879
2018-10-18,424,12664,340,443,7,287,1623,15788
2018-10-17,424,12648,340,443,7,278,1616,15756
2018-10-16,426,12678,340,442,7,257,1619,15769
2018-10-12,427,12687,340,452,7,248,1625,15786
2018-10-11,423,12724,338,446,7,251,1624,15813
2018-10-10,425,12678,334,443,7,251,1625,15763
2018-10-09,420,12718,313,438,7,263,1626,15785
2018-10-08,420,12755,312,436,7,265,1632,15827
2018-10-05,422,12762,307,433,7,268,1633,15832
2018-10-04,421,12771,307,401,7,265,1633,15805
2018-10-03,421,12779,306,404,7,263,1629,15809
2018-10-02,418,12785,307,404,7,264,1630,15815
2018-10-01,421,12812,306,389,7,274,1635,15844
2018-09-28,423,12896,307,379,7,286,1634,15932
2018-09-27,390,12890,307,386,7,288,1638,15906
2018-09-26,421,12879,308,340,7,302,1639,15896
2018-09-25,421,12895,307,341,7,299,1638,15908
2018-09-24,419,12946,307,135,7,289,1649,15752
2018-09-21,417,13014,307,346,7,308,1655,16054
2018-09-20,420,13028,302,342,7,301,1654,16054
2018-09-19,420,13029,302,336,7,312,1655,16061
2018-09-18,421,13040,302,335,7,306,1653,16064
2018-09-17,421,13088,301,335,7,294,1652,16098
2018-09-14,421,13154,301,335,7,291,1660,16169
2018-09-13,419,13134,301,340,7,301,1664,16166
2018-09-12,413,13177,301,344,7,309,1644,16195
2018-09-11,414,13177,301,343,7,337,1651,16230
2018-09-10,414,13219,301,346,7,349,1649,16285
2018-09-07,414,13249,301,352,7,364,1646,16333
2018-09-06,415,13260,301,348,7,366,1638,16335
2018-09-05,412,13301,300,342,7,370,1648,16380
2018-09-04,412,13335,300,340,7,382,1642,16418
2018-09-03,412,13361,300,346,7,403,1645,16474
2018-08-31,412,13373,299,370,7,432,1642,16535
2018-08-30,372,13447,298,316,7,440,1662,16542
2018-08-29,369,13420,298,360,7,455,1647,16556
2018-08-28,369,13392,298,364,7,437,1657,16524
2018-08-27,368,13365,298,367,7,429,1659,16493
2018-08-24,368,13404,297,369,7,447,1682,16574
2018-08-23,358,13374,290,366,7,437,1683,16515
2018-08-22,358,13311,295,366,7,446,1692,16475
2018-08-21,358,13324,295,368,7,424,1686,16462
2018-08-17,358,13308,297,369,7,417,1710,16466
2018-08-16,352,13257,296,370,7,409,1680,16371
2018-08-15,348,13254,293,368,7,400,1668,16338
2018-08-14,341,13226,294,382,7,387,1671,16308
2018-08-13,340,13257,293,377,7,385,1671,16330
2018-08-10,340,13251,293,383,7,376,1671,16321
2018-08-09,341,13242,294,384,7,387,1666,16321
2018-08-08,340,13228,294,384,7,384,1665,16302
2018-08-07,341,13173,294,386,7,395,1656,16252
2018-08-06,341,13168,294,388,7,405,1659,16262
2018-08-03,339,13186,294,385,7,402,1660,16273
2018-08-02,341,13151,291,396,7,393,1660,16239
2018-08-01,340,13152,289,397,7,384,1653,16222
2018-07-31,341,13177,289,377,7,408,1650,16249
2018-07-30,340,13171,290,398,7,391,1647,16244
2018-07-27,340,13163,290,397,7,416,1646,16259
2018-07-26,339,13178,290,384,7,391,1651,16240
2018-07-25,341,13213,290,385,7,399,1646,16281
2018-07-24,341,13254,290,384,0,375,1641,16285
2018-07-23,342,13285,290,383,0,365,1648,16313
2018-07-20,341,13293,290,382,0,376,1657,16339
2018-07-19,342,13120,291,382,0,366,1658,16159
2018-07-18,344,13002,292,382,0,376,1654,16050
2018-07-17,343,13082,291,386,0,356,1653,16111
2018-07-16,339,13100,291,388,0,337,1659,16114
2018-07-13,339,13121,290,388,0,331,1660,16129
2018-07-12,342,13128,290,370,0,343,1664,16137
2018-07-11,339,13155,290,367,0,365,1664,16180
2018-07-10,338,13149,289,366,0,366,1671,16179
2018-07-06,339,13221,288,362,0,370,1665,16245
2018-07-05,336,13188,287,360,0,366,1668,16205
2018-07-04,339,13183,287,330,0,368,1663,16170
2018-07-03,330,13183,287,361,0,373,1655,16189
2018-07-02,331,13173,287,127,0,376,1669,15963
2018-06-29,331,13199,286,127,0,400,1674,16017
2018-06-28,330,13264,280,126,0,412,1676,16088
2018-06-27,329,13247,277,126,0,427,1683,16089
2018-06-26,323,13286,277,341,0,416,1664,16307
2018-06-25,327,13316,276,342,0,424,1665,16350
2018-06-22,330,13280,276,127,0,428,1688,16129
2018-06-21,332,13306,275,324,0,421,1692,16350
2018-06-19,332,13349,275,323,0,431,1700,16410
2018-06-18,331,13337,275,322,0,418,1706,16389
2018-06-15,334,13293,275,322,0,411,1694,16329
2018-06-14,335,13269,276,328,0,424,1688,16320
2018-06-13,334,13241,276,338,0,431,1688,16308
2018-06-12,332,13272,277,340,0,467,1688,16376
2018-06-11,332,13261,277,344,0,475,1707,16396
2018-06-08,332,13226,277,125,0,492,1709,16161
2018-06-07,325,13272,278,353,0,493,1709,16430
2018-06-06,330,13274,277,353,0,529,1679,16442
2018-06-05,335,13280,277,351,0,542,1680,16465
2018-06-04,335,13315,277,351,0,548,1696,16522
2018-06-01,345,13339,277,342,0,590,1694,16587
2018-05-31,342,13341,277,342,0,560,1696,16558
2018-05-30,342,13326,277,341,0,603,1700,16589
2018-05-29,342,13307,278,313,0,581,1699,16520
2018-05-28,341,13331,278,314,0,566,1688,16518
2018-05-24,339,13354,278,316,0,594,1689,16570
2018-05-23,339,13361,278,316,0,607,1673,16574
2018-05-22,338,13355,275,316,0,601,1680,16565
2018-05-21,339,13401,275,317,0,580,1685,16597
2018-05-18,339,13435,274,306,0,571,1685,16610
2018-05-17,336,13439,274,308,0,555,1685,16597
2018-05-16,330,13470,274,310,0,538,1690,16612
2018-05-15,330,13510,271,303,0,518,1653,16585
2018-05-14,328,13500,268,299,0,498,1650,16543
2018-05-11,328,13475,268,310,0,498,1636,16515
2018-05-10,328,13442,267,315,0,520,1636,16508
2018-05-09,330,13422,267,315,0,535,1635,16504
2018-05-08,329,13395,267,313,0,570,1611,16485
2018-05-07,328,13398,267,322,0,568,1631,16514
2018-05-04,329,13412,267,323,0,567,1628,16526
2018-05-03,327,13399,267,322,0,571,1632,16518
2018-05-02,327,13368,266,330,0,555,1631,16477
2018-04-27,327,13404,266,331,0,569,1653,16550
2018-04-26,325,13351,265,330,0,579,1641,16491
2018-04-25,326,13324,264,331,0,593,1638,16476
2018-04-24,325,13285,264,332,0,577,1638,16421
2018-04-23,326,13287,264,315,0,552,1641,16385
2018-04-20,327,13289,264,316,0,577,1648,16421
2018-04-19,326,13254,263,316,0,559,1644,16362
2018-04-18,326,13186,263,316,0,571,1642,16304
2018-04-17,323,13188,263,317,0,556,1645,16292
2018-04-16,326,13186,263,317,0,533,1653,16278
2018-04-13,326,13193,263,317,0,523,1662,16284
2018-04-12,323,13097,258,318,0,522,1664,16182
2018-04-11,323,13043,257,115,0,544,1660,15942
2018-04-10,328,12962,255,317,0,562,1658,16082
2018-04-09,322,12952,254,317,0,572,1657,16074
2018-04-06,323,12942,255,317,0,588,1656,16081
2018-04-05,324,12892,251,317,0,574,1658,16016
2018-04-04,324,12804,251,317,0,535,1658,15889
2018-04-03,343,12749,251,317,0,548,1658,15866
2018-03-28,343,12691,251,317,0,532,1678,15812
2018-03-27,344,12790,250,314,0,573,1676,15947
2018-03-26,347,12825,252,310,0,558,1673,15965
2018-03-23,347,12825,252,310,0,586,1670,15990
2018-03-22,349,12893,247,309,0,573,1669,16040
2018-03-21,354,12896,243,309,0,590,1669,16061
2018-03-20,356,12892,241,309,0,575,1664,16037
2018-03-19,356,12893,241,309,0,551,1668,16018
2018-03-16,357,12960,242,309,0,544,1661,16073
2018-03-15,369,12941,242,309,0,563,1651,16075
2018-03-14,355,12959,241,308,0,570,1654,16087
2018-03-13,355,12936,238,309,0,613,1653,16104
2018-03-12,352,12914,238,302,0,619,1645,16070
2018-03-09,353,12924,240,301,0,629,1641,16088
2018-03-08,353,12889,239,300,0,625,1643,16049
2018-03-07,353,12899,239,300,0,632,1643,16066
2018-03-06,353,12886,237,301,0,654,1642,16073
2018-03-05,343,12886,237,300,0,661,1646,16073
2018-03-02,343,12871,237,298,0,708,1646,16103
2018-03-01,343,12866,237,298,0,702,1644,16090
2018-02-28,343,12837,237,300,0,720,1664,16101
2018-02-27,345,12719,237,295,0,748,1680,16024
2018-02-26,346,12718,238,295,0,694,1680,15971
2018-02-23,346,12674,237,295,0,741,1680,15973
2018-02-22,347,12677,237,295,0,732,1672,15960
2018-02-21,346,12679,230,295,0,744,1680,15974
2018-02-20,346,12634,230,295,0,718,1710,15933
2018-02-19,346,12650,230,297,0,682,1687,15892
2018-02-16,311,12652,230,297,0,678,1687,15855
2018-02-15,312,12598,229,288,0,704,1684,15815
2018-02-14,311,12610,229,286,0,752,1685,15873
2018-02-09,312,12617,229,285,0,772,1688,15903
2018-02-08,312,12591,227,289,0,764,1685,15868
2018-02-07,310,12541,228,289,0,770,1676,15814
2018-02-06,309,12494,224,288,0,793,1678,15786
2018-02-05,309,12460,222,290,0,786,1695,15762
2018-02-02,310,12436,222,290,0,838,1693,15789
2018-02-01,310,12403,222,290,0,821,1695,15741
2018-01-31,310,12385,222,289,0,824,1802,15832
2018-01-30,310,12378,222,278,0,801,1754,15743
2018-01-29,310,12388,222,278,0,799,1754,15751
2018-01-26,311,12296,215,278,0,789,1750,15639
2018-01-25,308,12302,215,278,0,765,1751,15619
2018-01-24,308,12303,215,278,0,770,1751,15625
2018-01-23,309,12291,215,279,0,742,1753,15589
2018-01-22,312,12257,215,281,0,711,1754,15530
2018-01-19,312,12228,215,281,0,683,1748,15467
2018-01-18,310,12211,213,281,0,662,1742,15419
2018-01-17,312,12195,213,281,0,637,1740,15378
2018-01-16,311,12148,213,278,0,605,1746,15301
2018-01-15,311,12142,212,278,0,560,1746,15249
2018-01-12,311,12145,212,279,0,540,1755,15242
2018-01-11,312,12082,212,279,0,544,1753,15182
2018-01-10,311,12042,212,278,0,557,1748,15148
2018-01-09,311,12069,212,266,0,562,1732,15152
2018-01-08,311,12119,212,266,0,522,1728,15158
2018-01-05,310,12132,211,268,0,517,1730,15168
2018-01-04,313,12023,211,269,0,525,1731,15072
2018-01-03,314,11972,211,271,0,518,1728,15014
