fecha,Adelantos,Documentos,Hipotecarios,Prendarios,Personales,Tarjetas,Otros,TOTAL
2020-11-16,278812,635750,212564,98213,432223,770857,164307,2592726
2020-11-13,273239,636034,212586,98249,431554,765669,163318,2580649
2020-11-12,283136,631927,212328,97923,430701,763119,163708,2582842
2020-11-11,279460,632338,212303,97694,429791,762533,164382,2578501
2020-11-10,279122,632111,212386,96808,428924,780579,166134,2596064
2020-11-09,275826,633849,212571,97151,428713,774586,165990,2588686
2020-11-05,272085,633068,212588,96600,428330,787106,166801,2596578
2020-11-04,273810,629931,212616,97091,429066,793169,166476,2602159
2020-11-03,277881,628994,212893,96701,428895,799540,165935,2610839
2020-11-02,279484,633490,213046,96555,429179,794012,162975,2608741
2020-10-30,272609,635527,213066,96287,425883,791576,162131,2597079
2020-10-29,279542,630568,212970,95522,429527,791394,160563,2600086
2020-10-28,277186,627589,212945,94848,429470,785745,160243,2588026
2020-10-27,278898,625959,212212,94277,428952,770424,159449,2570171
2020-10-26,278181,626792,212215,94062,428432,757463,159685,2556830
2020-10-23,283590,627086,212149,93662,427435,748028,158263,2550213
2020-10-22,290823,624049,211709,93218,426636,742289,159621,2548345
2020-10-21,282535,621925,211779,92999,424033,737043,162830,2533144
2020-10-20,283412,621793,211750,92381,423168,732025,161087,2525616
2020-10-19,283124,620124,211605,92057,422331,718218,162045,2509504
2020-10-16,283820,620014,211666,91872,421358,711735,163264,2503729
2020-10-15,286465,616948,211739,91642,420240,721905,161405,2510344
2020-10-14,282184,615882,211802,91642,419484,721969,160958,2503921
2020-10-13,281945,616753,211850,91479,418595,713547,161429,2495598
2020-10-09,273009,617706,211976,91684,418003,727236,161731,2501345
2020-10-08,272537,611457,212015,91442,417035,730266,160293,2495045
2020-10-07,269384,608407,212090,91253,416227,734944,158641,2490946
2020-10-06,274693,605715,212168,91099,415678,749217,158774,2507344
2020-10-05,266804,605869,212262,91769,415706,746536,159804,2498750
2020-10-02,261883,606181,212259,91804,416265,753818,160948,2503158
2020-10-01,264791,604350,211926,91302,415681,751986,160962,2500998
2020-09-30,256578,604083,212221,90744,413217,744329,158767,2479939
2020-09-29,265790,602558,211926,89343,417024,748623,159341,2494605
2020-09-28,267661,602757,211910,89397,417051,732161,156704,2477641
2020-09-25,266855,605158,212219,89265,417502,725728,158911,2475638
2020-09-24,267359,597663,212059,88887,416055,718975,158253,2459251
2020-09-23,270924,595381,212096,88439,415637,714102,159908,2456487
2020-09-22,275788,593425,212118,88073,414912,710405,161182,2455903
2020-09-21,279781,592896,212069,87644,412470,699722,162056,2446638
2020-09-18,279118,592687,211975,87390,411501,692252,162620,2437543
2020-09-17,281443,590989,211937,87130,410709,686593,163509,2432310
2020-09-16,281404,588853,211930,86840,410036,682147,163547,2424757
2020-09-15,277276,587904,211958,86627,409415,678447,162940,2414567
2020-09-14,275803,587144,212019,86489,408952,669961,163636,2404004
2020-09-11,277213,587592,211970,86400,408690,664845,161868,2398578
2020-09-10,275302,584903,212075,86105,408299,663176,161709,2391569
2020-09-09,270770,582689,212028,85988,408160,666604,161701,2387940
2020-09-08,271618,581314,212071,85571,407693,683634,160636,2402537
2020-09-07,275314,581282,212159,85392,407211,683910,160622,2405890
2020-09-04,269347,583183,212115,85512,407528,703913,160924,2422522
2020-09-03,268072,579259,212051,85236,408157,708791,161417,2422983
2020-09-02,266068,578400,212015,85343,408348,717946,161639,2429759
2020-09-01,271596,578810,212040,85960,407972,727290,161915,2445583
2020-08-31,266867,579961,212364,85022,405679,728366,160291,2438550
2020-08-28,267218,579195,211923,84452,407948,718429,160136,2429301
2020-08-27,270404,577722,211926,83975,407912,713905,158343,2424187
2020-08-26,268407,575981,211866,83343,407615,707407,158875,2413494
2020-08-25,268917,573850,211871,82969,407220,702597,158456,2405880
2020-08-24,272364,572755,211901,82663,406841,689095,156911,2392530
2020-08-21,267304,571203,211913,82611,403979,680845,156429,2374284
2020-08-20,269510,570511,211922,82732,403649,673870,154446,2366640
2020-08-19,270226,570449,211288,82271,404080,666260,153809,2358383
2020-08-18,269016,569760,211327,81813,403388,654306,153446,2343056
2020-08-14,265809,570099,211352,81603,402856,649096,153544,2334359
2020-08-13,267920,566679,211368,81288,402247,647214,154545,2331261
2020-08-12,275095,564532,211377,80966,401682,648580,155036,2337268
2020-08-11,272662,562753,211390,80780,401326,658690,154159,2341760
2020-08-10,275746,561923,211636,80786,401681,653973,152856,2338601
2020-08-07,268380,559907,211486,80893,401679,674275,153767,2350387
2020-08-06,264594,556667,211485,80730,401630,677863,153313,2346282
2020-08-05,264170,555022,211469,80174,402092,682727,153488,2349142
2020-08-04,262311,553016,211498,81147,402178,698282,152034,2360466
2020-08-03,267514,551962,211652,81076,402200,683640,152334,2350378
2020-07-31,254530,552283,211796,80470,400403,692904,151125,2343511
2020-07-30,259818,549326,211411,79054,403373,674380,149375,2326737
2020-07-29,261272,543048,211392,78220,403956,665806,146433,2310127
2020-07-28,265523,540221,211428,78009,403825,654926,146641,2300573
2020-07-27,268748,539679,211399,77573,403487,639620,145851,2286357
2020-07-24,270209,538458,211404,77350,402665,632285,145915,2278286
2020-07-23,277670,535752,211419,76911,402355,624809,145840,2274756
2020-07-22,281329,533236,211439,76677,401857,617952,145512,2268002
2020-07-21,285992,532109,211477,76132,399710,612219,144762,2262401
2020-07-20,285861,532366,211511,75948,399289,604615,144084,2253674
2020-07-17,285170,530892,211431,75833,398716,601098,144368,2247508
2020-07-16,288742,531747,211250,75283,398458,599368,145512,2250360
2020-07-15,284450,529020,211309,75121,398091,598477,146052,2242520
2020-07-14,285622,527996,211323,75177,397919,612343,146183,2256563
2020-07-13,288261,527885,211579,75145,397645,607034,146457,2254006
2020-07-08,275987,526042,211718,75371,397710,625213,144663,2256704
2020-07-07,277949,523110,211814,75247,397827,640091,142973,2269011
2020-07-06,281062,523154,211345,75343,397969,637620,142492,2268985
2020-07-03,277916,521851,211855,75554,399182,645072,143140,2274570
2020-07-02,276493,520805,211701,75176,399293,642782,143414,2269664
2020-07-01,277635,521302,212076,75993,399579,637494,143868,2267947
2020-06-30,267975,523320,212304,75155,397920,643230,144532,2264436
2020-06-29,275402,520502,211687,74784,401570,631095,143991,2259031
2020-06-26,277601,518818,211685,74404,401989,625150,144743,2254390
2020-06-25,279273,514418,211644,74160,401742,617488,144424,2243149
2020-06-24,278848,510185,211683,73619,401607,613495,144275,2233712
2020-06-23,283192,507933,211690,73255,401496,609076,143891,2230533
2020-06-22,287023,506825,211716,72786,399550,598966,144071,2220937
2020-06-19,284159,506798,211745,72325,399815,592217,144377,2211436
2020-06-18,287146,504217,211784,72300,399647,587383,144927,2207404
2020-06-17,289744,502143,211786,72022,399201,581215,144818,2200929
2020-06-16,296252,503567,211778,72029,398927,570550,143122,2196225
2020-06-12,292495,503932,211659,72007,398791,564365,143150,2186399
2020-06-11,293823,501251,211656,71718,398418,562000,142314,2181180
2020-06-10,290901,498849,211830,71594,398175,563640,140118,2175107
2020-06-09,288740,496165,211910,71713,398296,573035,139585,2179444
2020-06-08,285661,494967,212020,72864,398150,567549,139102,2170313
2020-06-05,281837,493842,212137,72999,398386,579720,138832,2177753
2020-06-04,286755,488800,212099,73097,398621,581549,139046,2179967
2020-06-03,284309,484122,212057,73138,399632,583958,139206,2176422
2020-06-02,284593,480553,212103,72987,399950,595294,138586,2184066
2020-06-01,289132,483191,212176,72885,400057,588375,137440,2183256
2020-05-29,289826,484017,212240,72111,397821,589024,136441,2181480
2020-05-28,306215,479472,211960,71978,401515,589748,135908,2196796
2020-05-27,304172,476942,211980,71613,401839,578507,132556,2177609
2020-05-26,305616,474915,212062,71546,401973,564536,132442,2163090
2020-05-22,311757,470928,212119,71526,401983,555429,132359,2156101
2020-05-21,311521,467611,212159,71244,399998,551961,132142,2146636
2020-05-20,312847,463758,212235,71181,399783,546331,131804,2137939
2020-05-19,315747,460509,212240,70908,399668,542053,132540,2133665
2020-05-18,318322,457945,212336,70865,399275,526020,131333,2116096
2020-05-15,311517,456969,212285,71213,399049,520369,130577,2101979
2020-05-14,314686,445832,212206,71125,399006,517135,126417,2086407
2020-05-13,313916,442208,212204,71148,398728,518189,125145,2081538
2020-05-12,315655,438840,212251,71182,398472,529866,124507,2090773
2020-05-11,317259,436794,212493,71174,398646,526657,123716,2086739
2020-05-08,313735,434303,212634,71807,399473,542639,122431,2097022
2020-05-07,313635,427454,212552,71856,399913,544856,122266,2092532
2020-05-06,306497,423786,212579,71902,400819,549476,123806,2088865
2020-05-05,309476,420524,212722,71917,401352,565123,122616,2103730
2020-05-04,313041,420247,212839,72341,401823,558488,121833,2100612
2020-04-30,306586,419391,213056,72784,400418,556748,120118,2089101
2020-04-29,309243,406198,212810,72669,404530,563490,119062,2088002
2020-04-28,313242,396695,212806,72484,405163,558463,118907,2077760
2020-04-27,316993,391382,212818,72481,405533,547352,117175,2063734
2020-04-24,320247,386944,212860,72547,405646,545078,116882,2060204
2020-04-23,319587,378796,212922,72509,406148,542177,117340,2049479
2020-04-22,317800,376484,212950,72390,405875,539677,116107,2041283
2020-04-21,316395,370922,212969,72396,403852,536470,115421,2028425
2020-04-20,315649,367723,212983,72532,403638,533052,113584,2019161
2020-04-17,315387,360542,213030,72681,403656,528198,113445,2006939
2020-04-16,309127,353098,212590,72808,403710,526534,110757,1988624
2020-04-15,307158,345525,212632,72925,403726,538595,110246,1990807
2020-04-14,304973,339825,212617,73117,403679,558697,109220,2002128
2020-04-13,309513,337492,213012,73427,404030,560305,107102,2004881
2020-04-08,295637,331843,213023,73916,405225,581158,103034,2003836
2020-04-07,293289,324486,213011,74024,405326,589983,101128,2001247
2020-04-06,294185,322156,213043,74319,405702,591184,99835,2000424
2020-04-03,290773,318208,213054,74753,407713,594781,96487,1995769
2020-04-02,287792,314046,212970,74825,410134,596593,94364,1990724
2020-04-01,286035,316173,213083,75464,411162,597597,92857,1992371
2020-03-30,271606,319658,213174,75706,408028,600323,90857,1979352
2020-03-27,280238,321711,213021,74790,410091,592444,87896,1980191
2020-03-26,281083,326319,213028,74672,410146,587115,85948,1978311
2020-03-25,276526,325271,213028,74496,410074,575542,84206,1959143
2020-03-20,261511,324093,213033,74482,410027,563411,83298,1929855
2020-03-19,248541,320850,213045,74393,410100,559080,81740,1907749
2020-03-18,236640,309358,213127,74192,409614,557336,81294,1881561
2020-03-17,238261,306367,213113,74172,409261,553658,80602,1875434
2020-03-16,237479,305858,213171,74171,408722,545492,79463,1864356
2020-03-13,223856,304582,213229,74182,408183,537951,79954,1841937
2020-03-12,227087,301840,213180,74133,407329,536841,79413,1839823
2020-03-11,228514,300141,213118,74129,406700,537340,78654,1838596
2020-03-10,234060,297612,213297,74657,406287,548604,78140,1852657
2020-03-09,227772,296911,213403,74913,406073,547738,78166,1844976
2020-03-06,218850,295322,213768,75117,405818,569920,78190,1856985
2020-03-05,219519,293255,213352,75138,405603,574716,77836,1859419
2020-03-04,220347,290937,213408,75378,406147,574474,78006,1858697
2020-03-03,221753,290668,213445,75376,406021,591709,77818,1876790
2020-03-02,223240,292263,213639,75431,405955,586550,75941,1873019
2020-02-28,212489,293173,213779,76109,404308,592781,74979,1867618
2020-02-27,222113,291193,213707,74848,406089,585533,75032,1868515
2020-02-26,229172,293332,213722,74896,407886,573711,73867,1866586
2020-02-21,220362,292609,213838,74977,406325,563337,70369,1841817
2020-02-20,225967,290718,213879,75003,405853,557640,70064,1839124
2020-02-19,228182,289995,213852,75380,405586,552830,69946,1835771
2020-02-18,230089,289711,213852,75378,405022,549882,69398,1833332
2020-02-17,233360,290705,213909,74520,404318,541759,69623,1828194
2020-02-14,223703,291175,213946,75637,403839,536805,70759,1815864
2020-02-13,227443,289234,213867,75685,403272,535803,70553,1815857
2020-02-12,228138,289120,213861,75618,402530,536894,71167,1817328
2020-02-11,223823,288156,213882,75578,401958,552376,71267,1827040
2020-02-10,223100,288604,214054,75722,401603,549665,71278,1824026
2020-02-07,209065,288071,214198,75974,401705,569482,73559,1832054
2020-02-06,209943,285855,214240,76503,401492,572108,71066,1831207
2020-02-05,206586,285047,214319,76572,402049,575297,71307,1831177
2020-02-04,210017,284306,214217,76881,402295,593788,71214,1852718
2020-02-03,214094,286178,214285,76986,402336,591231,70923,1856033
2020-01-31,201149,287870,214545,77564,400779,598708,69062,1849677
2020-01-30,208991,287906,214320,76296,404152,594450,67867,1853982
2020-01-29,213926,286298,214288,76274,404355,590455,67026,1852622
2020-01-28,217118,286162,214353,76800,404527,585280,66574,1850814
2020-01-27,217630,287758,214307,76844,404072,574610,66628,1841849
2020-01-24,220980,289335,214325,76921,403739,565653,67086,1838039
2020-01-23,219787,288862,214355,76913,403692,560483,67022,1831114
2020-01-22,220287,288469,214344,76388,403295,555832,67458,1826073
2020-01-21,223337,289452,214441,76372,401020,552498,67707,1824827
2020-01-20,224242,291454,214429,76409,400618,543748,67903,1818803
2020-01-17,221754,292163,214479,76537,400202,538498,69129,1812762
2020-01-16,226357,290445,214509,76764,399673,534994,69488,1812230
2020-01-15,227403,290721,214535,76786,399353,530236,70256,1809290
2020-01-14,229989,290887,214429,78109,398979,522928,70335,1805656
2020-01-13,233244,293211,214494,78172,398843,522499,70115,1810578
2020-01-10,227356,293916,214713,77126,398735,520192,69972,1802010
2020-01-09,223132,292663,214913,77350,399685,523592,70048,1801383
2020-01-08,219311,291616,214899,77465,399148,529607,70453,1802499
2020-01-07,219827,290623,214948,77973,399102,542903,70962,1816338
2020-01-06,216096,291169,214941,78057,400255,548320,70727,1819565
2020-01-03,217749,292561,214983,78601,400862,569181,70850,1844787
2020-01-02,217782,299148,214869,78701,400862,569063,70679,1851104
2019-12-30,208405,301982,215131,79531,398579,582973,69868,1856469
2019-12-27,215530,302076,215289,78319,402940,567533,69391,1851078
2019-12-26,223290,301163,214919,78394,403060,557611,67045,1845482
2019-12-23,224949,302682,215024,78602,401252,539609,66383,1828501
2019-12-20,224958,302514,214992,78244,401189,528799,66105,1816801
2019-12-19,224989,297763,214924,78782,401635,525464,63457,1807014
2019-12-18,226269,295307,214846,78782,401734,522211,62583,1801732
2019-12-17,227988,293277,214805,78735,401474,519373,62833,1798485
2019-12-16,230396,293201,214789,78820,401758,512385,62354,1793703
2019-12-13,224145,292244,214827,78996,401808,507362,62731,1782113
2019-12-12,233265,289915,214737,79038,402031,501362,63509,1783857
2019-12-11,239702,288517,214700,79016,401830,503252,62444,1789461
2019-12-10,240672,286143,214715,79198,401880,514924,62187,1799719
2019-12-09,238833,285430,214679,79501,402229,512517,62276,1795465
2019-12-06,227549,282199,214451,79641,402308,529663,62519,1798330
2019-12-05,226729,278451,214563,79869,402301,533092,62214,1797219
2019-12-04,222661,275662,214520,80642,403585,537208,61900,1796178
2019-12-03,222455,274859,214658,80531,403939,545428,62220,1804090
2019-12-02,223856,278435,214306,80567,404128,536063,61617,1798972
2019-11-29,210068,278209,214418,81469,402292,540768,58247,1785471
2019-11-28,214462,274534,214006,80420,405815,538320,58487,1786044
2019-11-27,214121,272007,213864,80507,406591,534303,58307,1779700
2019-11-26,213122,271200,213813,80574,406433,530994,58154,1774290
2019-11-25,213518,272582,213744,80649,406207,518393,57630,1762723
2019-11-22,212011,272786,213719,80704,406166,508845,56598,1750829
2019-11-21,213709,271249,213750,80708,404871,503440,56215,1743942
2019-11-20,214837,271862,213800,80836,404579,499391,56487,1741792
2019-11-19,217438,273380,213808,81318,404248,491903,57082,1739177
2019-11-15,217380,274680,213840,81398,404205,486923,57115,1735541
2019-11-14,223628,272207,213977,81523,404022,485180,57051,1737588
2019-11-13,225289,271194,213725,81578,403747,489092,57321,1741946
2019-11-12,223065,271987,213704,81621,403276,499270,56854,1749777
2019-11-11,224563,273221,213834,81721,403011,493279,56942,1746571
2019-11-08,219707,272577,214119,82080,403643,508370,57295,1757791
2019-11-07,219113,271073,214152,82400,403825,511312,57608,1759483
2019-11-05,219930,270326,214019,82525,403944,516821,57667,1765232
2019-11-04,220210,270528,214063,82775,405051,514183,57335,1764145
2019-11-01,226572,271939,214101,82917,405582,518173,56399,1775683
2019-10-31,213327,273100,213994,83776,403945,517861,56134,1762137
2019-10-30,217105,272533,213837,82782,407650,511067,57390,1762364
2019-10-29,222162,272626,213798,82808,408139,503270,57324,1760127
2019-10-28,236119,274185,213842,82819,408458,487704,56525,1759652
2019-10-25,238733,274821,213865,82856,408421,476202,55301,1750199
2019-10-24,235397,267574,213783,82638,408399,469167,51999,1728957
2019-10-23,226993,262840,213755,82606,407938,464635,52452,1711219
2019-10-22,225596,259006,213704,82421,407559,459965,51471,1699722
2019-10-21,223626,258421,213533,82520,405413,448566,48238,1680317
2019-10-18,218082,257535,213495,82591,405229,442300,49150,1668382
2019-10-17,218645,255850,213315,82622,404801,437351,48801,1661385
2019-10-16,221952,254928,213295,83066,404466,433042,49060,1659809
2019-10-15,213219,255860,213362,82998,404263,424766,48755,1643223
2019-10-11,210095,256619,213384,83353,404603,420011,48891,1636956
2019-10-10,207424,255089,213433,83316,404468,419979,49003,1632712
2019-10-09,203217,253425,213528,83563,404859,418748,49095,1626435
2019-10-08,199741,251472,213573,80972,404772,431205,49411,1631146
2019-10-07,203877,251824,213582,83761,404425,430080,49538,1637087
2019-10-04,198578,251407,213579,84365,404747,441881,49603,1644160
2019-10-03,196649,247048,213561,84385,405758,448792,49002,1645195
2019-10-02,199218,245327,213503,84453,406120,454320,49565,1652506
2019-10-01,202123,245858,213559,84550,406508,454152,49033,1655783
2019-09-30,192585,248518,213551,85418,405467,460589,48395,1654523
2019-09-27,197277,245677,213392,84032,408562,454227,47484,1650651
2019-09-26,195801,243375,213407,84036,409368,450317,47117,1643421
2019-09-25,197061,242043,213369,84073,409466,443787,47490,1637289
2019-09-24,196568,241084,213336,84158,409927,438993,47870,1631936
2019-09-23,194038,241862,213256,84201,408244,428298,47756,1617655
2019-09-20,191124,243451,213223,84318,408227,422342,48485,1611170
2019-09-19,192477,240575,213200,84380,408391,418021,48974,1606018
2019-09-18,192237,239729,212992,84392,408125,414378,48896,1600749
2019-09-17,190790,239369,212854,84493,408075,411408,49444,1596433
2019-09-16,191072,240841,212941,84555,407867,404512,49726,1591514
2019-09-13,186209,240851,212846,84762,408000,400664,50944,1584276
2019-09-12,189361,239806,212852,84745,407882,400243,51037,1585926
2019-09-11,189624,239033,212841,84786,407800,402779,51259,1588122
2019-09-10,189053,239441,213011,84571,407788,412546,51652,1598062
2019-09-09,183939,238001,213078,85649,408190,409682,51682,1590221
2019-09-06,175720,237712,213113,85879,408451,423351,51841,1596067
2019-09-05,176114,231542,212616,85922,408544,424300,51478,1590516
2019-09-04,176430,229758,212588,86306,409579,426464,52155,1593280
2019-09-03,181949,229823,212431,86278,409693,435610,52446,1608230
2019-09-02,181737,226896,212442,86311,410076,429478,51434,1598374
2019-08-30,171134,228342,212173,87407,409589,433400,50122,1592167
2019-08-29,173080,225009,212271,85379,412433,430569,50918,1589659
2019-08-28,168409,222509,212246,85317,413055,426423,50718,1578677
2019-08-27,174197,221121,212248,85289,413152,421610,50660,1578277
2019-08-26,172245,222197,212266,85522,413181,413497,50998,1569906
2019-08-23,171063,222540,212302,85528,413227,405926,50032,1560618
2019-08-22,174787,219726,212274,85506,413389,403242,49110,1558034
2019-08-21,175237,220608,212220,85534,411669,399293,48945,1553506
2019-08-20,172489,222749,212238,85543,411361,391319,49630,1545329
2019-08-16,175214,222945,212199,85625,411082,386024,49273,1542362
2019-08-15,174522,221915,212252,85553,410935,385041,49621,1539839
2019-08-14,169318,222689,212266,85597,410878,386194,50582,1537524
2019-08-13,173884,222843,212268,85697,410669,397196,50771,1553328
2019-08-12,173208,223801,212546,85742,411354,392432,50583,1549666
2019-08-09,157586,223070,212625,86074,411782,401817,49753,1542707
2019-08-08,155754,220787,212537,86486,411505,408197,49579,1544845
2019-08-07,151348,219321,212510,86450,410931,411511,49221,1541292
2019-08-06,151989,217588,212456,86615,410990,419519,49318,1548475
2019-08-05,148559,217376,212449,86407,411548,418226,49850,1544415
2019-08-02,149055,217642,212388,87010,412223,423977,49605,1551900
2019-08-01,153794,217449,212415,86961,412453,423826,49757,1556655
2019-07-31,146435,220120,212344,87833,410844,415325,48978,1541879
2019-07-30,149969,218508,212561,86066,414499,415260,47569,1544432
2019-07-29,148600,218577,212424,86014,417600,407533,47171,1537919
2019-07-26,151198,219001,212326,85965,417508,399700,46690,1532388
2019-07-25,154278,218062,212499,86140,417659,397117,46994,1532749
2019-07-24,157182,217535,212495,86037,417633,392499,46959,1530340
2019-07-23,168787,217615,212218,85986,417367,389029,46813,1537815
2019-07-22,163850,219679,212216,86015,415548,382910,46539,1526757
2019-07-19,161585,220295,212300,86025,415357,378273,47063,1520898
2019-07-18,162711,219100,212256,85922,415147,375342,46306,1516784
2019-07-17,165372,218785,212236,85882,414749,372324,46286,1515634
2019-07-16,169920,218740,212250,85882,414453,368903,46578,1516726
2019-07-15,168467,220428,212295,85877,414280,365526,46760,1513633
2019-07-12,163973,220783,212267,85992,414548,366129,47115,1510807
2019-07-11,169726,220021,212312,86346,414448,375970,46872,1525695
2019-07-10,168488,222631,212444,86411,414646,376324,46757,1527701
2019-07-05,153442,222178,212539,86833,415323,384198,46834,1521347
2019-07-04,155328,220069,212488,87379,415667,387648,46576,1525155
2019-07-03,152836,217837,212459,87293,416323,388774,47255,1522777
2019-07-02,157307,219374,212094,87123,416583,397499,46914,1536894
2019-07-01,160227,222839,212515,86502,417032,394626,47000,1540741
2019-06-28,148165,224067,212486,88081,415840,404372,46182,1539193
2019-06-27,151048,220845,212315,86434,419792,402137,46400,1538971
2019-06-26,154854,217765,212115,86250,420137,397667,45209,1533997
2019-06-25,158102,216482,212213,86208,421703,393488,44880,1533076
2019-06-24,160957,217282,212236,86164,421373,379919,44807,1522738
2019-06-21,157782,219082,212258,86571,420100,374086,44904,1514783
2019-06-19,159571,219868,212092,86569,420215,369982,44624,1512921
2019-06-18,158567,222303,212338,86586,420095,362350,44950,1507189
2019-06-14,153231,222865,212377,86909,420250,357204,45244,1498080
2019-06-13,150217,221753,212358,86925,420064,360149,45569,1497035
2019-06-12,153816,220785,212339,86897,419812,363234,45582,1502465
2019-06-11,153021,220944,212393,86856,419602,375076,45549,1513441
2019-06-10,149944,221986,212518,87103,419747,371838,45346,1508482
2019-06-07,139884,220446,212654,87622,420331,379166,46249,1506352
2019-06-06,140668,219418,212627,88171,419794,382724,45159,1508561
2019-06-05,140291,217980,212634,87792,421100,392073,45171,1517041
2019-06-04,143151,217208,212532,88113,421548,397716,45811,1526079
2019-06-03,145505,219211,212499,88137,421773,396049,45561,1528735
2019-05-31,138407,222950,212630,89188,420338,401663,44242,1529418
2019-05-30,140721,221597,212613,88326,424445,396409,44508,1528619
2019-05-29,142070,221396,212417,88154,424992,393334,44189,1526552
2019-05-28,143649,222284,212435,88158,425160,390371,43836,1525893
2019-05-27,144534,224012,212595,88337,425035,382046,43961,1520520
2019-05-24,143274,224276,212523,88389,425085,376585,43736,1513868
2019-05-23,148269,223517,212650,88352,424898,371640,43726,1513052
2019-05-22,149667,223403,212653,88308,424994,367626,44065,1510716
2019-05-21,153196,223254,212561,88269,423387,367420,44262,1512349
2019-05-20,151939,225493,212557,88505,423073,360400,44132,1506099
2019-05-17,150260,225931,212588,88337,422948,356030,44895,1500989
2019-05-16,152461,225496,212488,88292,422653,356274,44720,1502384
2019-05-15,150277,225584,212468,88258,422429,359245,44767,1503028
2019-05-14,150706,224912,212435,88361,422292,368534,45217,1512457
2019-05-13,153116,227364,212263,88714,422043,365813,44800,1514113
2019-05-10,152635,228040,212385,88762,422110,368982,44989,1517903
2019-05-09,146748,226531,212416,88773,422079,375635,45759,1517941
2019-05-08,141034,224695,212391,88753,421734,384181,45764,1518552
2019-05-07,144275,223059,212360,88833,421651,391243,46058,1527479
2019-05-06,143171,223480,212386,88966,422345,387616,46263,1524227
2019-05-03,144919,222705,212334,89362,423013,386357,46315,1525005
2019-05-02,143793,223040,212344,89047,423735,386576,47125,1525660
2019-04-30,138359,226808,212313,90396,422131,395782,45796,1531585
2019-04-29,139043,227904,212330,89305,424806,379821,43827,1517036
2019-04-26,138257,226793,212325,89326,425970,375477,43923,1512071
2019-04-25,142025,225724,212243,89271,426105,372735,43980,1512083
2019-04-24,141169,224421,212200,89183,425867,369337,43844,1506021
2019-04-23,144057,224263,212079,89176,425784,364698,43824,1503881
2019-04-22,145199,228230,212104,89127,424247,356114,43741,1498762
2019-04-17,142304,228472,212169,89249,423966,351133,44295,1491588
2019-04-16,145394,227775,212102,89227,423597,350148,45128,1493371
2019-04-15,144085,229371,212084,89295,423015,349069,45069,1491988
2019-04-12,141809,230409,211946,89529,422756,348341,45436,1490226
2019-04-11,144355,230283,211926,89512,422299,349747,45551,1493673
2019-04-10,143357,229940,212117,89490,422263,358036,45531,1500734
2019-04-09,144698,229177,212225,89963,422290,365235,45431,1509019
2019-04-08,141896,229984,212172,89999,421628,366938,45481,1508098
2019-04-05,137821,229205,212061,90095,421958,373090,45436,1509666
2019-04-04,137262,227946,212048,90450,422070,376663,45741,1512180
2019-04-03,139193,228507,212076,90475,422406,380935,45957,1519549
2019-04-01,138337,232109,212019,90934,422342,380982,45574,1522297
2019-03-29,133950,233504,212203,91588,421593,387256,44755,1524849
2019-03-28,136465,230815,212021,90228,424463,383685,44856,1522533
2019-03-27,138168,229052,211852,90178,424861,382108,44257,1520476
2019-03-26,138573,228535,211860,90145,424824,379383,44275,1517595
2019-03-25,141303,229560,211671,90090,424637,372115,44283,1513659
2019-03-22,140352,229945,211702,90017,424145,365898,44349,1506408
2019-03-21,143322,228817,211675,90005,422697,362173,44515,1503204
2019-03-20,145346,228687,211642,90025,422471,360661,44555,1503387
2019-03-19,147404,228458,211635,90068,422096,359304,45464,1504429
2019-03-18,152348,228999,211556,90088,421585,353494,45626,1503696
2019-03-15,148218,232672,211501,90137,421186,351689,45663,1501066
2019-03-14,148249,228668,211480,90262,420897,355693,45739,1500988
2019-03-13,151637,227585,211486,90304,420432,358720,45699,1505863
2019-03-12,152853,226126,211509,90347,419940,369670,45566,1516011
2019-03-11,151673,226182,211650,90384,419683,369564,45439,1514575
2019-03-08,142404,225331,211603,91020,420136,378749,45561,1514804
2019-03-07,146784,222215,211591,91171,420088,382337,46072,1520258
2019-03-06,148752,223465,211630,91313,420400,382806,46028,1524394
2019-03-01,145232,224759,211648,91779,420849,386479,46648,1527394
2019-02-28,139042,226319,211659,92628,420190,388615,45945,1524398
2019-02-27,141759,226377,211525,91827,422781,381227,45956,1521452
2019-02-26,144062,226206,211480,91818,422962,381595,45763,1523886
2019-02-25,145713,226689,211486,91826,422880,374319,45818,1518731
2019-02-22,144855,226642,211480,91792,422615,369426,46174,1512984
2019-02-21,147122,226388,211564,91717,421158,365103,45775,1508827
2019-02-20,147741,226324,211498,91756,421091,362301,46052,1506763
2019-02-19,147108,225865,211502,91785,420689,357681,46871,1501501
2019-02-18,149784,227131,211528,92017,420191,353861,46876,1501388
2019-02-15,147603,228544,211527,92060,419912,351533,47134,1498313
2019-02-14,146986,228324,211494,92164,419643,354453,48210,1501274
2019-02-13,150051,227938,211452,92196,419208,357963,49042,1507850
2019-02-12,148637,227438,211478,92179,418742,367874,49352,1515700
2019-02-11,148153,229235,211542,92197,418459,367788,49308,1516682
2019-02-08,142554,229225,211619,92548,418888,373949,49541,1518324
2019-02-07,141761,228538,211542,92614,418661,378935,49646,1521697
2019-02-06,142850,228046,211460,92935,418521,383464,49451,1526727
2019-02-05,141921,226940,211463,92999,419080,392426,49708,1534537
2019-02-04,143583,227578,211398,93373,419293,389297,49764,1534286
2019-02-01,142422,228630,211323,93455,419437,391425,49678,1536370
2019-01-31,137305,230682,211386,94276,418770,392290,48502,1533211
